,Unnamed: 0,Unnamed: 0.1,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
629,629,629,15-June-2018,287.0,288.5,280.1,282.3,284.3003993619116,628753,5565,178754729.0,210357,33.46,8.4,-4.7
630,630,630,14-June-2018,291.5,291.5,284.15,284.65,286.10647318517965,536830,4369,153590538.0,207371,38.63,7.35,-6.85
631,631,631,13-June-2018,290.0,292.75,286.35,290.8,290.425119111178,837243,4690,243156398.0,313187,37.41,6.4,0.8
632,632,632,12-June-2018,287.15,289.15,285.35,287.25,287.09058745533747,914078,24263,262423190.0,381478,41.73,3.8,0.1
633,633,633,11-June-2018,285.0,290.1,283.2,286.75,287.7135465582267,813476,6672,234048065.0,237530,29.2,6.9,1.75
634,634,634,8-June-2018,292.0,292.0,285.5,288.3,287.4828717926451,552714,3912,158895808.0,155614,28.15,6.5,-3.7
635,635,635,7-June-2018,287.4,292.7,286.8,290.95,290.4321687726608,618631,4470,179670343.0,164343,26.57,5.9,3.55
636,636,636,6-June-2018,284.8,286.65,281.2,283.8,283.52988602979195,589891,4624,167251728.0,130598,22.14,5.45,-1.0
637,637,637,5-June-2018,287.5,289.5,283.1,283.9,284.75322422086214,341788,2990,97325235.0,77905,22.79,6.4,-3.6
638,638,638,4-June-2018,293.75,294.0,285.55,286.2,289.1395545061441,2639363,4909,763144242.0,2096506,79.43,8.45,-7.55
639,639,639,1-June-2018,291.05,299.8,287.15,289.5,292.4987958210586,1317080,9358,385244314.0,153201,11.63,12.65,-1.55
640,640,640,31-May-2018,284.1,287.9,279.35,285.6,282.1990390647598,798597,6890,225363306.0,219123,27.44,8.55,1.5
641,641,641,30-May-2018,287.0,288.1,283.1,285.25,285.54926200209803,603457,5488,172316701.0,111688,18.51,5.0,-1.75
642,642,642,29-May-2018,299.0,300.0,289.0,290.65,292.89247914331963,578232,4059,169359804.0,99927,17.28,11.0,-8.35
643,643,643,28-May-2018,294.15,302.25,293.05,299.25,299.2917888358,643575,3913,192616713.0,196619,30.55,9.2,5.1
644,644,644,25-May-2018,297.5,300.9,295.0,296.5,297.7439278577982,557011,3812,165846643.0,98546,17.69,5.9,-1.0
645,645,645,24-May-2018,293.0,299.0,291.5,297.25,295.5967595066413,499677,4695,147702902.0,102027,20.42,7.5,4.25
646,646,646,23-May-2018,289.4,298.2,288.0,291.7,293.83886390648547,408065,3256,119905356.0,51712,12.67,10.2,2.3
647,647,647,22-May-2018,288.55,293.8,287.0,290.75,290.9253679907848,313391,2388,91173392.0,41982,13.4,6.8,2.2
648,648,648,21-May-2018,287.5,293.0,287.5,289.65,290.29312247149693,416007,3022,120763971.0,66575,16.0,5.5,2.15
649,649,649,18-May-2018,295.9,295.9,284.9,286.4,289.1421936418935,546452,3913,158002330.0,201351,36.85,11.0,-9.5
650,650,650,17-May-2018,298.25,299.65,294.55,295.9,297.6332501974388,464701,5255,138310469.0,125124,26.93,5.1,-2.35
651,651,651,16-May-2018,305.0,305.0,295.55,297.9,299.71839535324864,764405,5306,229106240.0,139862,18.3,9.45,-7.1
652,652,652,15-May-2018,309.7,317.35,305.5,308.0,311.2654029732043,877639,6752,273178657.0,173010,19.71,11.85,-1.7
653,653,653,14-May-2018,310.4,311.1,305.25,309.95,308.50045542116806,362302,4311,111770332.0,127315,35.14,5.85,-0.45
654,654,654,11-May-2018,307.0,312.0,307.0,311.1,310.2298395901418,554143,4301,171911694.0,248689,44.88,5.0,4.1
655,655,655,10-May-2018,309.2,313.0,305.8,307.0,308.4004487581612,1141372,6205,351999637.0,647208,56.7,7.2,-2.2
656,656,656,9-May-2018,306.8,309.7,304.4,307.1,307.3023514908301,893093,10911,274449579.0,312277,34.97,5.3,0.3
657,657,657,8-May-2018,302.5,314.5,300.0,309.25,309.02893348006836,3804589,29653,1175728081.0,1023594,26.9,14.5,6.75
658,658,658,7-May-2018,284.35,292.0,282.95,289.4,287.75299859982465,764190,5764,219897964.0,119187,15.6,9.05,5.05
659,659,659,4-May-2018,280.5,285.5,278.45,282.9,282.8495334894384,526569,3935,148939796.0,136622,25.95,7.05,2.4
660,660,660,3-May-2018,278.0,283.45,277.8,281.8,281.476397740975,650192,5010,183013702.0,162718,25.03,5.65,3.8
661,661,661,2-May-2018,284.65,284.65,275.5,277.1,278.5004256956294,561434,3633,156359608.0,107378,19.13,9.15,-7.55
662,662,662,30-April-2018,289.0,290.9,282.4,284.45,285.89707555237095,382397,2611,109326184.0,74261,19.42,8.5,-4.55
663,663,663,27-April-2018,276.15,291.7,276.05,288.05,288.1091159739302,974926,8987,280885068.0,256637,26.32,15.65,11.9
664,664,664,26-April-2018,280.0,280.1,275.55,278.75,277.64928759718373,299690,2369,83208715.0,79028,26.37,4.55,-1.25
665,665,665,25-April-2018,282.8,285.7,276.95,278.9,280.7514809099508,401780,2645,112800330.0,93321,23.23,8.75,-3.9
666,666,666,24-April-2018,279.0,286.55,279.0,284.2,284.40386300529093,540926,4031,153841444.0,134002,24.77,7.55,5.2
667,667,667,23-April-2018,280.0,282.65,275.35,279.55,278.9953845442058,626807,5123,174876260.0,136993,21.86,7.3,-0.45
668,668,668,20-April-2018,288.9,290.15,279.65,281.95,284.5756403214897,566239,3909,161137826.0,221845,39.18,10.5,-6.95
669,669,669,19-April-2018,290.2,291.0,287.25,289.15,289.01971370639865,378772,2748,109472575.0,64422,17.01,3.75,-1.05
670,670,670,18-April-2018,293.0,294.8,289.0,290.2,291.83114964466745,953051,4063,278129969.0,418981,43.96,5.8,-2.8
671,671,671,17-April-2018,288.0,293.25,287.0,291.7,290.82030986463263,503962,4177,146562385.0,120492,23.91,6.25,3.7
672,672,672,16-April-2018,285.7,288.85,284.75,287.4,287.22204911699504,396034,2526,113749697.0,73555,18.57,4.1,1.7
673,673,673,13-April-2018,287.5,291.05,285.9,288.2,288.62529889474973,586745,3798,169349451.0,136222,23.22,5.15,0.7
674,674,674,12-April-2018,284.2,289.9,283.85,286.45,287.2960735020332,653152,4523,187648005.0,71663,10.97,6.05,2.25
675,675,675,11-April-2018,289.8,289.8,282.4,284.1,284.6648821426294,799653,5359,227633127.0,95994,12.0,7.4,-5.7
676,676,676,10-April-2018,280.0,294.4,279.8,288.9,289.46413662903166,2057308,14161,595516884.0,410944,19.97,14.6,8.9
677,677,677,9-April-2018,278.55,283.45,274.7,280.45,279.93798698409444,30992542,8540,8675989819.0,29673649,95.74,8.75,1.9
678,678,678,6-April-2018,278.15,283.0,277.2,280.6,279.81833303934854,895738,6763,250643914.0,216854,24.21,5.8,2.45
679,679,679,5-April-2018,268.9,279.2,267.9,277.9,275.1460979497063,1127497,8831,310226400.0,147577,13.09,11.3,9.0
680,680,680,4-April-2018,267.8,273.4,265.0,268.45,268.8974823380236,1783917,13182,479690790.0,402212,22.55,8.4,0.65
681,681,681,3-April-2018,260.5,271.05,260.05,269.6,266.0126158287258,1493045,10740,397168806.0,214580,14.37,11.0,9.1
682,682,682,2-April-2018,272.0,274.0,258.9,261.9,262.75675481778524,2550809,17777,670242295.0,470300,18.44,15.1,-10.1
683,683,683,28-March-2018,283.0,283.0,277.4,278.4,279.5943659884834,485906,3614,135856580.0,123549,25.43,5.6,-4.6
684,684,684,27-March-2018,283.0,287.8,281.3,283.9,285.7010105648139,1999278,8216,571195745.0,1187265,59.38,6.5,0.9
685,685,685,26-March-2018,275.55,282.8,275.55,281.45,278.8363811245904,2856987,9265,796631916.0,1989932,69.65,7.25,5.9
686,686,686,23-March-2018,277.0,277.85,273.65,275.8,275.76462919208507,1348434,7409,371850402.0,489721,36.32,4.2,-1.2
687,687,687,22-March-2018,289.6,289.7,281.15,283.55,284.02540073420437,1184139,5928,336325554.0,481989,40.7,8.55,-6.05
688,688,688,21-March-2018,294.55,296.5,287.5,289.6,290.8570540806659,2153080,4975,626238506.0,1812882,84.2,9.0,-4.95
689,689,689,20-March-2018,292.55,297.0,290.35,291.75,292.81223176029795,3346354,4131,979853383.0,2798867,83.64,6.65,-0.8
690,690,690,19-March-2018,298.1,299.95,291.3,295.0,295.0017523021135,986702,8598,291078819.0,405047,41.05,8.65,-3.1
691,691,691,16-March-2018,302.8,302.8,297.4,298.1,299.5838843302418,808232,4674,242133282.0,226069,27.97,5.4,-4.7
692,692,692,15-March-2018,306.9,306.9,300.65,301.45,302.87858375908723,945969,6372,286513751.0,503207,53.19,6.25,-5.45
693,693,693,14-March-2018,301.05,307.3,298.1,306.35,301.9227864354959,461823,3311,139434887.0,89957,19.48,9.2,5.3
694,694,694,13-March-2018,300.7,306.85,300.0,304.0,303.56119123860384,637387,4968,193485957.0,109865,17.24,6.85,3.3
695,695,695,12-March-2018,294.3,301.9,293.75,300.7,296.4131928374865,922637,5526,273481779.0,479942,52.02,8.15,6.4
696,696,696,9-March-2018,300.95,300.95,290.65,292.7,294.53565809814364,584776,3673,172237384.0,197459,33.77,10.3,-8.25
697,697,697,8-March-2018,288.0,297.95,288.0,296.95,292.873675718588,1555655,9395,455610398.0,652919,41.97,9.95,8.95
698,698,698,7-March-2018,292.0,294.0,285.3,286.7,287.9171786676334,1428871,7654,411396507.0,611680,42.81,8.7,-5.3
699,699,699,6-March-2018,308.4,308.4,294.0,295.1,299.9285436474864,881895,6037,264505483.0,176107,19.97,14.4,-13.3
700,700,700,5-March-2018,304.8,306.35,299.5,303.1,303.2272141495245,3408058,7821,1033415933.0,618406,18.15,6.85,-1.7
701,701,701,1-March-2018,313.0,313.95,304.35,305.25,307.6035737863805,1708608,8509,525573927.0,778136,45.54,9.6,-7.75
702,702,702,28-February-2018,315.0,317.0,311.2,313.5,313.32883965785237,1207549,6638,378359927.0,500084,41.41,5.8,-1.5
703,703,703,27-February-2018,329.0,329.0,319.05,319.65,320.3999987033892,2622221,4551,840159605.0,2169175,82.72,9.95,-9.35
704,704,704,26-February-2018,323.1,327.75,323.1,327.0,325.48273331771753,418378,4273,136174815.0,180297,43.09,4.65,3.9
705,705,705,23-February-2018,319.5,323.5,318.5,321.3,320.78028539636017,3483296,4235,1117372685.0,2852648,81.9,5.0,1.8
706,706,706,22-February-2018,318.9,319.1,314.05,318.0,317.16653319023067,1343558,6220,426131633.0,730146,54.34,5.05,-0.9
707,707,707,21-February-2018,315.0,320.3,315.0,319.3,318.25825646630767,2031105,6633,646415936.0,1282691,63.15,5.3,4.3
708,708,708,20-February-2018,320.95,324.0,316.55,317.65,319.05537012108664,4907394,9958,1565730409.0,1373685,27.99,7.45,-3.3
709,709,709,19-February-2018,325.0,330.0,315.25,319.75,320.4616288859243,2296011,15039,735783425.0,1412596,61.52,14.75,-5.25
710,710,710,16-February-2018,331.0,334.0,318.85,321.0,321.82269963067137,4329207,7057,1393237084.0,3500051,80.85,15.15,-10.0
711,711,711,15-February-2018,321.1,331.5,320.0,328.6,327.4713435040475,756879,7045,247856183.0,248615,32.85,11.5,7.5
712,712,712,14-February-2018,327.35,327.35,316.5,318.55,319.1062868667988,2841988,4720,906896238.0,2429512,85.49,10.85,-8.8
713,713,713,12-February-2018,333.9,333.9,323.4,326.0,326.179411002714,470902,5305,153598537.0,160803,34.15,10.5,-7.9
714,714,714,9-February-2018,324.0,328.5,322.95,326.75,325.5890253825852,584968,5899,190459161.0,133104,22.75,5.55,2.75
715,715,715,8-February-2018,332.25,338.25,329.9,334.55,335.1060237475943,677037,3954,226879177.0,228574,33.76,8.35,2.3
716,716,716,7-February-2018,335.0,336.3,330.0,332.25,333.15352871834216,626899,7729,208853614.0,233364,37.23,6.3,-2.75
717,717,717,6-February-2018,318.85,337.7,311.6,330.75,325.6496847671345,914562,6334,297826827.0,207364,22.67,26.1,11.9
718,718,718,5-February-2018,329.9,340.5,326.0,331.65,329.2649729931257,2172595,5987,715359434.0,1228471,56.54,14.5,1.75
719,719,719,2-February-2018,340.0,343.8,333.5,334.8,337.40549417617325,1251325,4780,422203930.0,689084,55.07,10.3,-5.2
720,720,720,1-February-2018,349.7,355.7,343.65,345.75,350.76464087287627,1990660,15131,698253140.0,738925,37.12,12.05,-3.95
721,721,721,31-January-2018,349.4,353.85,343.55,352.95,347.8494464000807,1743678,8655,606537427.0,887494,50.9,10.3,3.55
722,722,722,30-January-2018,355.5,356.5,350.7,352.6,352.80507666285456,2665176,5607,940287623.0,2027973,76.09,5.8,-2.9
723,723,723,29-January-2018,360.0,365.65,355.1,357.3,361.57927253628515,6302170,9065,2278734044.0,5777506,91.67,10.55,-2.7
724,724,724,25-January-2018,353.85,362.7,352.25,358.3,356.46691524547674,1609684,8320,573799090.0,742938,46.15,10.45,4.45
725,725,725,24-January-2018,359.1,359.1,351.65,352.65,354.72939667391523,979951,13547,347617427.0,468917,47.85,7.45,-6.45
726,726,726,23-January-2018,352.25,364.55,351.05,362.05,359.50717059558195,1024880,14738,368451709.0,432519,42.2,13.5,9.8
727,727,727,22-January-2018,353.0,353.0,344.8,351.3,348.50480431387507,684489,5346,238547705.0,247624,36.18,8.2,-1.7
728,728,728,19-January-2018,346.6,355.0,340.95,353.55,349.66412972690244,17406536,11976,6086441262.0,341201,1.96,14.05,6.95
729,729,729,18-January-2018,350.0,354.8,343.8,346.1,347.57763991116167,1362025,16692,473409435.0,372618,27.36,11.0,-3.9
730,730,730,17-January-2018,330.0,344.0,330.0,343.1,339.6732221259694,1081643,11178,367405163.0,217562,20.11,14.0,13.1
731,731,731,16-January-2018,329.5,340.65,326.55,334.15,334.37973825436984,1183057,9730,395590290.0,426884,36.08,14.1,4.65
732,732,732,15-January-2018,319.3,330.6,319.3,329.45,327.75085643410506,1412543,11003,462962178.0,698891,49.48,11.3,10.15
733,733,733,12-January-2018,309.45,318.75,309.0,317.6,315.07120318406925,460794,5467,145182920.0,181239,39.33,9.75,8.15
734,734,734,11-January-2018,312.0,312.0,308.5,309.45,309.45992991292286,347853,6639,107646565.0,213586,61.4,3.5,-2.55
735,735,735,10-January-2018,312.5,315.8,310.5,312.0,311.9196254977806,245339,3011,76526049.0,104982,42.79,5.3,-0.5
736,736,736,9-January-2018,315.0,315.4,311.0,312.15,312.1482139809565,310551,2998,96937940.0,127118,40.93,4.4,-2.85
737,737,737,8-January-2018,313.0,318.45,312.8,314.15,315.73317208470814,380365,3755,120093848.0,166467,43.77,5.65,1.15
738,738,738,5-January-2018,313.25,315.15,311.7,312.6,312.92329191828037,432210,2140,135248576.0,283118,65.5,3.45,-0.65
739,739,739,4-January-2018,315.0,315.75,311.5,314.8,314.22592118492787,451538,2806,141884944.0,208340,46.14,4.25,-0.2
740,740,740,3-January-2018,310.0,316.5,310.0,315.05,315.0222702206761,523165,4376,164808626.0,245381,46.9,6.5,5.05
741,741,741,2-January-2018,310.2,311.85,307.75,309.25,309.4895375356018,570898,5983,176686958.0,254385,44.56,4.1,-0.95
742,742,742,1-January-2018,312.0,313.9,309.1,310.55,311.75005123327963,502603,3286,156686511.0,173772,34.57,4.8,-1.45
743,743,743,29-December-2017,314.05,315.5,312.6,314.0,314.17051563059937,359967,2450,113091018.0,148175,41.16,2.9,-0.05
744,744,744,28-December-2017,312.65,317.9,310.2,314.25,312.50633177192697,742920,3585,232167204.0,285816,38.47,7.7,1.6
745,745,745,27-December-2017,316.8,317.9,312.1,312.65,314.90049737359453,322494,2115,101553521.0,151903,47.1,5.8,-4.15
746,746,746,26-December-2017,316.0,318.75,313.4,317.5,315.7017000657888,574566,2155,181391463.0,330029,57.44,5.35,1.5
747,747,747,22-December-2017,314.9,318.9,313.9,316.4,316.36481989851103,192336,1623,60848344.0,50658,26.34,5.0,1.5
748,748,748,21-December-2017,316.95,316.95,312.4,314.75,314.63114923683486,512340,1949,161198123.0,71741,14.0,4.55,-2.2
749,749,749,20-December-2017,314.0,317.55,311.75,315.65,314.87330488947805,772516,3810,243244666.0,438986,56.83,5.8,1.65
750,750,750,19-December-2017,309.0,314.75,308.95,313.6,310.6345412895265,7521520,4244,2336443915.0,7255035,96.46,5.8,4.6
751,751,751,18-December-2017,302.0,312.0,287.1,308.85,295.69736365231614,6889721,9133,2037272336.0,6234809,90.49,24.9,6.85
752,752,752,15-December-2017,307.15,310.2,302.7,303.45,306.68766084660365,8531809,3239,2616600545.0,8164704,95.7,7.5,-3.7
753,753,753,14-December-2017,303.0,306.45,301.4,304.55,303.4498980637585,548382,3619,166406462.0,317031,57.81,5.05,1.55
754,754,754,13-December-2017,307.0,308.1,300.5,303.05,304.68380806515177,1250987,5432,381155483.0,767943,61.39,7.6,-3.95
755,755,755,12-December-2017,311.0,312.0,306.05,307.4,307.3582727313633,577814,2687,177595913.0,204766,35.44,5.95,-3.6
756,756,756,11-December-2017,313.0,322.0,308.15,311.1,310.02713702850036,500239,2884,155087665.0,200060,39.99,13.85,-1.9
757,757,757,8-December-2017,306.65,311.65,306.65,310.55,309.3223895323772,691198,7929,213803017.0,266447,38.55,5.0,3.9
758,758,758,7-December-2017,300.0,307.05,300.0,306.0,303.6437416708988,523766,3891,159038268.0,194400,37.12,7.05,6.0
759,759,759,6-December-2017,304.5,304.8,298.1,299.4,301.5672860415484,766095,3058,231029190.0,403141,52.62,6.7,-5.1
760,760,760,5-December-2017,304.3,307.4,303.75,305.4,305.72185601823287,382604,2496,116970405.0,67694,17.69,3.65,1.1
761,761,761,4-December-2017,305.0,307.5,302.4,304.25,304.26307429263284,733424,5088,223153841.0,344776,47.01,5.1,-0.75
762,762,762,1-December-2017,309.0,310.0,304.45,305.25,307.18343178494086,529194,7945,162559629.0,182307,34.45,5.55,-3.75
763,763,763,30-November-2017,314.2,315.0,306.4,307.8,310.36702416430353,609701,3342,189231085.0,288359,47.3,8.6,-6.4
764,764,764,29-November-2017,313.45,316.3,312.0,315.05,315.0693444360477,631197,3221,198870825.0,262741,41.63,4.3,1.6
765,765,765,28-November-2017,316.0,319.0,311.95,313.75,313.95737142893483,628874,3129,197439628.0,296021,47.07,7.05,-2.25
766,766,766,27-November-2017,316.0,318.6,313.65,317.0,315.7921299060726,422028,2393,133273121.0,230590,54.64,4.95,1.0
767,767,767,24-November-2017,320.5,321.1,316.0,317.05,317.6924431969065,832217,3354,264389052.0,471845,56.7,5.1,-3.45
768,768,768,23-November-2017,320.8,320.8,315.45,319.1,317.66730588928954,1034590,4484,328655418.0,433713,41.92,5.35,-1.7
769,769,769,22-November-2017,320.0,322.1,317.95,318.9,319.58202393562436,784521,6462,250718809.0,345716,44.07,4.15,-1.1
770,770,770,21-November-2017,320.0,322.2,317.75,320.05,320.11975889576695,688333,5830,220348994.0,307611,44.69,4.45,0.05
771,771,771,20-November-2017,325.0,325.0,317.35,318.5,319.3060877373838,714929,7414,228281182.0,396766,55.5,7.65,-6.5
772,772,772,17-November-2017,324.0,332.3,323.9,325.1,326.00933752037173,2760583,15057,899975835.0,1256287,45.51,8.4,1.1
773,773,773,16-November-2017,315.75,320.0,315.75,319.15,317.90107427723837,819807,10229,260617526.0,290051,35.38,4.25,3.4
774,774,774,15-November-2017,313.6,319.5,312.95,315.55,316.30717311534175,1192829,9460,377300369.0,383052,32.11,6.55,1.95
775,775,775,14-November-2017,314.05,316.9,309.8,313.85,312.9769649138079,930537,4565,291236646.0,317513,34.12,7.1,-0.2
776,776,776,13-November-2017,318.5,321.75,313.1,314.15,317.53142458988964,1021859,7334,324472344.0,579401,56.7,8.65,-4.35
777,777,777,10-November-2017,310.25,324.1,310.25,318.6,316.90431004417576,1720400,16517,545202175.0,719378,41.81,13.85,8.35
778,778,778,9-November-2017,306.05,314.7,306.05,311.6,311.1936636425191,592233,6121,184299157.0,140914,23.79,8.65,5.55
779,779,779,8-November-2017,312.3,313.85,303.9,305.8,309.6680143612374,784055,6045,242796755.0,284900,36.34,9.95,-6.5
780,780,780,7-November-2017,317.0,317.4,309.45,312.2,312.1481733094218,931767,6412,290849367.0,314373,33.74,7.95,-4.8
781,781,781,6-November-2017,315.85,320.05,311.8,316.15,317.25379109651493,1283138,8088,407080395.0,537499,41.89,8.25,0.3
782,782,782,3-November-2017,317.5,318.5,314.2,315.85,316.2196540252369,580736,4445,183640137.0,204152,35.15,4.3,-1.65
783,783,783,2-November-2017,312.0,320.3,311.7,316.65,316.82645400556686,1895849,12957,600655116.0,796181,42.0,8.6,4.65
784,784,784,1-November-2017,303.0,318.9,302.85,313.2,313.68127972029487,2299565,22520,721330492.0,809134,35.19,16.05,10.2
785,785,785,31-October-2017,300.0,303.3,298.3,299.95,300.8151441994496,652395,5041,196250296.0,155682,23.86,5.0,-0.05
786,786,786,30-October-2017,299.95,308.2,295.45,300.55,303.2221806148741,2667798,18781,808935527.0,689176,25.83,12.75,0.6
787,787,787,27-October-2017,293.0,305.15,285.4,300.95,298.0144985537438,3250807,18511,968787618.0,747215,22.99,19.75,7.95
788,788,788,26-October-2017,300.0,314.5,295.15,299.25,301.81211921307613,1421891,10790,429143936.0,299987,21.1,19.35,-0.75
789,789,789,25-October-2017,292.3,310.45,284.5,305.6,297.08520758919013,5093666,44019,1513252821.0,1675962,32.9,25.95,13.3
790,790,790,24-October-2017,264.5,267.75,256.0,266.45,264.5245091883293,621114,4789,164299876.0,117987,19.0,11.75,1.95
791,791,791,23-October-2017,258.2,264.0,256.35,262.55,261.3943307889268,580751,4345,151805019.0,179840,30.97,7.65,4.35
792,792,792,19-October-2017,261.7,261.7,256.8,257.85,259.01872210273,426341,4054,110430301.0,190755,44.74,4.9,-3.85
793,793,793,18-October-2017,268.4,268.5,262.25,263.05,264.07490797024377,2387543,9751,630490198.0,1673660,70.1,6.25,-5.35
794,794,794,17-October-2017,274.55,276.25,273.25,273.9,274.6158384184846,300876,2157,82625315.0,96169,31.96,3.0,-0.65
795,795,795,16-October-2017,274.9,275.9,270.5,274.05,273.2968723348776,510061,3124,139398076.0,162557,31.87,5.4,-0.85
796,796,796,13-October-2017,267.5,274.35,267.5,271.4,272.25425479870086,1719059,3967,468021127.0,1150183,66.91,6.85,3.9
797,797,797,12-October-2017,267.1,267.85,264.0,267.55,266.1907557953864,851712,5508,226717861.0,471533,55.36,3.85,0.45
798,798,798,11-October-2017,270.55,271.95,266.1,267.3,269.9624160116294,1780306,7943,480615709.0,1426961,80.15,5.85,-3.25
799,799,799,10-October-2017,272.5,272.9,269.2,269.25,269.69235966750125,1468156,5696,395950456.0,1203880,82.0,3.7,-3.25
800,800,800,9-October-2017,271.2,276.1,271.2,271.85,273.3081309758531,720713,7543,196976723.0,435395,60.41,4.9,0.65
801,801,801,6-October-2017,271.5,274.4,270.75,272.25,272.2949244508925,1341313,4175,365232722.0,987978,73.66,3.65,0.75
802,802,802,5-October-2017,276.0,277.5,271.1,271.75,272.78318779367504,473525,4868,129169659.0,220946,46.66,6.4,-4.25
803,803,803,4-October-2017,278.2,279.5,275.2,276.0,277.43313300176294,355078,2838,98510402.0,115807,32.61,4.3,-2.2
804,804,804,3-October-2017,278.4,280.85,275.35,278.45,277.51707502747826,233821,5961,64889320.0,89714,38.37,5.5,0.05
805,805,805,29-September-2017,277.0,281.75,276.1,276.95,278.12179958209134,504895,3277,140422306.0,97904,19.39,5.65,-0.05
806,806,806,28-September-2017,277.4,277.45,269.3,275.55,273.7137321513881,772399,5111,211416213.0,145991,18.9,8.15,-1.85
807,807,807,27-September-2017,285.0,285.0,275.5,276.25,279.29606301576354,1265842,7169,353544687.0,859252,67.88,9.5,-8.75
808,808,808,26-September-2017,279.5,283.9,277.05,282.7,279.9641097938939,350402,4880,98099984.0,120705,34.45,6.85,3.2
809,809,809,25-September-2017,278.8,280.2,275.6,279.5,278.24235448152956,1522951,3299,423749472.0,1257490,82.57,4.6,0.7
810,810,810,22-September-2017,282.3,283.4,275.3,277.1,278.31392993585706,1036279,12727,288410881.0,497835,48.04,8.1,-5.2
811,811,811,21-September-2017,290.0,290.45,283.6,285.0,285.4473531385064,731829,6052,208898651.0,390239,53.32,6.85,-5.0
812,812,812,20-September-2017,293.35,293.35,289.7,290.8,291.1229252821945,607914,2571,176977702.0,418455,68.83,3.65,-2.55
813,813,813,19-September-2017,292.95,295.4,289.7,294.35,292.10331025214015,513405,3296,149967300.0,199353,38.83,5.7,1.4
814,814,814,18-September-2017,292.25,294.3,292.25,292.6,293.1029492929937,514564,3129,150820226.0,220798,42.91,2.05,0.35
815,815,815,15-September-2017,293.7,295.5,291.15,291.95,292.8874149849481,358760,2475,105076289.0,100756,28.08,4.35,-1.75
816,816,816,14-September-2017,290.55,295.65,290.55,293.85,293.93476026006266,356991,2539,104932064.0,102286,28.65,5.1,3.3
817,817,817,13-September-2017,291.3,293.0,291.25,291.95,292.13013496611853,267845,1873,78245596.0,99856,37.28,1.75,0.65
818,818,818,12-September-2017,293.5,293.5,290.5,291.1,291.41742633590616,566694,3535,165144507.0,302344,53.35,3.0,-2.4
819,819,819,11-September-2017,294.0,294.4,289.25,291.0,291.3578922413675,729742,11244,212616091.0,379227,51.97,5.15,-3.0
820,820,820,8-September-2017,294.1,295.0,289.8,292.0,291.4626025658032,527710,5685,153807730.0,230169,43.62,5.2,-2.1
821,821,821,7-September-2017,296.0,298.55,292.1,292.7,295.00419373976905,1889483,6934,557405409.0,1072090,56.74,6.45,-3.3
822,822,822,6-September-2017,295.9,296.0,294.25,295.25,295.0448267673712,391641,3236,115551651.0,173336,44.26,1.75,-0.65
823,823,823,5-September-2017,297.0,299.0,296.95,297.8,297.84438856439067,214348,2133,63842349.0,96093,44.83,2.05,0.8
824,824,824,4-September-2017,299.25,300.0,294.8,297.15,297.53598249060946,375113,3069,111609615.0,123662,32.97,5.2,-2.1
825,825,825,1-September-2017,300.0,300.0,297.25,298.2,298.2833264508992,263957,3045,78733972.0,112419,42.59,2.75,-1.8
826,826,826,31-August-2017,300.0,300.35,297.0,297.65,297.85629334457246,521980,3242,155475028.0,170387,32.64,3.35,-2.35
827,827,827,30-August-2017,301.25,302.2,299.5,300.35,300.90465743733705,265747,2774,79964510.0,101850,38.33,2.7,-0.9
828,828,828,29-August-2017,300.6,302.6,297.6,298.5,299.5078662014501,574356,3200,172024140.0,239268,41.66,5.0,-2.1
829,829,829,28-August-2017,300.0,302.0,298.6,300.25,299.9607456346741,796905,3484,239040218.0,384210,48.21,3.4,0.25
830,830,830,24-August-2017,299.0,300.0,296.3,297.9,297.7374896060544,663848,3403,197652437.0,231379,34.85,3.7,-1.1
831,831,831,23-August-2017,295.3,299.0,295.25,298.35,297.12156953118637,603161,4920,179212143.0,241068,39.97,3.75,3.05
832,832,832,22-August-2017,295.1,296.75,292.4,293.45,293.6036227556137,1493504,4740,438498185.0,811869,54.36,4.35,-1.65
833,833,833,21-August-2017,295.9,299.7,292.0,293.0,295.16117117451324,619993,5546,182997860.0,163604,26.39,7.7,-2.9
834,834,834,18-August-2017,292.7,294.3,290.8,293.05,292.9536569797337,563990,5981,165222933.0,187587,33.26,3.5,0.35
835,835,835,17-August-2017,296.5,297.0,291.7,293.7,294.36084136546737,359701,2655,105881889.0,62177,17.29,5.3,-2.8
836,836,836,16-August-2017,291.9,294.95,287.35,294.2,291.0765103718096,748905,4088,217988654.0,227109,30.33,7.6,2.3
837,837,837,14-August-2017,289.4,292.8,288.0,291.8,290.5766494839814,371692,3409,108005016.0,145322,39.1,4.8,2.4
838,838,838,11-August-2017,284.0,289.5,280.7,287.1,285.98115138928534,1422386,4072,406775586.0,905609,63.67,8.8,3.1
839,839,839,10-August-2017,289.8,293.0,285.65,288.7,287.61727338581414,1537834,5329,442307622.0,771488,50.17,7.35,-1.1
840,840,840,9-August-2017,294.5,294.5,289.9,290.85,291.72754021707283,1464117,5168,427123251.0,777822,53.13,4.6,-3.65
841,841,841,8-August-2017,301.0,301.45,293.75,294.85,295.80209204770733,1839633,5696,544167290.0,944977,51.37,7.7,-6.15
